ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
1.5,3.5,0.8838280997071305,0.7877984084880636,0.9888159571569873,340.9192159930719,160.0
1.5,3.75,0.8934573339232961,0.7824933687002653,0.9878244809764851,340.97818766182627,164.0
1.5,4.0,0.9017913456377863,0.7771883289124668,0.9867931117961499,340.61955050913326,168.0
1.5,4.25,0.9083594055161212,0.773209549071618,0.986335052375101,340.5086977213525,171.0
1.5,4.5,0.9137754779540617,0.7679045092838196,0.9858969583710869,340.9709234926961,175.0
1.5,4.75,0.9183798110778791,0.7652519893899205,0.9856482058612703,341.1521435112866,177.0
1.5,5.0,0.9225107472849788,0.7612732095490716,0.9849034181103186,340.73744217349696,180.0
1.5,5.25,0.9258068140944958,0.7599469496021221,0.9844814620227973,340.92930982482756,181.0
1.5,5.5,0.9287516388802645,0.7559681697612732,0.984172807095728,341.0394792494355,184.0
1.5,5.75,0.9312507028272633,0.7506631299734748,0.9837104793588223,340.9783241257073,188.0
1.5,6.0,0.9333067039371158,0.746684350132626,0.9835556684765716,341.0010486007301,191.0
1.5,6.25,0.9351403270810715,0.7440318302387268,0.9833104075202095,340.67853488381627,193.0
1.5,6.5,0.9366721144235658,0.7440318302387268,0.9831439382264914,340.42690851203736,193.0
1.5,6.75,0.9380862775806031,0.7387267904509284,0.9829869114936928,340.66797567107614,197.0
1.5,7.0,0.9391439480648663,0.7360742705570291,0.9829799560148011,340.4423933891139,199.0
1.5,7.25,0.940180991284651,0.726790450928382,0.9828413045927635,340.1431251192284,206.0
1.5,7.5,0.9410376076650869,0.7214854111405835,0.9827770650850346,339.79010855229075,210.0
1.5,7.75,0.9417989166661208,0.7175066312997347,0.9827168352146383,340.06500220797045,213.0
1.5,8.0,0.9423897887027726,0.7161803713527852,0.9827481043446502,340.2783544394212,214.0
1.5,8.25,0.9429251502531335,0.7161803713527852,0.982812304051232,340.08402777123325,214.0
1.5,8.5,0.9434088128875447,0.7108753315649867,0.9828879323297985,339.6956539597054,218.0
1.5,8.75,0.943908269671791,0.7068965517241379,0.9828983164698981,339.87549465721787,221.0
1.5,9.0,0.9443464732614998,0.7055702917771883,0.9828973407260799,340.03327975837465,222.0
1.5,9.25,0.944737422954602,0.7029177718832891,0.9828940342373684,340.17405002662895,224.0
1.5,9.5,0.9450092556631193,0.6989389920424403,0.983004182111188,340.09230509288676,227.0
1.5,9.75,0.945238085673555,0.6923076923076923,0.9831531464690833,340.07782336258094,232.0
1.5,10.0,0.9454671014155731,0.6896551724137931,0.9832836603413849,340.1879822881709,234.0
1.75,0.0,0.23655183613970202,0.9416445623342176,0.9963895353893477,314.64948239240636,44.0
1.75,0.25,0.3372188273922001,0.9244031830238727,1.0218959462964126,329.35668180567353,57.0
1.75,0.5,0.42879746918821016,0.9058355437665783,1.0175488859141864,337.5994206180072,71.0
1.75,0.75,0.5096016289934714,0.896551724137931,1.011022787393846,340.53641723019325,78.0
1.75,1.0,0.5792688427287181,0.8793103448275862,1.0053127517391263,347.6138304899462,91.0
1.75,1.25,0.6381581021120455,0.8594164456233422,1.0049569570737094,344.6914782759366,106.0
1.75,1.5,0.6892130088614918,0.8461538461538461,1.0034701167452935,347.5494711294863,116.0
1.75,1.75,0.733903068116594,0.830238726790451,1.0019512225097478,343.5801514212131,128.0
1.75,2.0,0.7713609075826605,0.8196286472148542,1.0016586886525065,341.7657608668271,136.0
