ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
8.5,8.25,0.9956965315964177,0.4204244031830239,1.0072486334991353,312.46891244654836,437.0,16.75
7.5,9.5,0.9979673063671076,0.4190981432360743,1.0068131951721575,312.42869441588635,438.0,17.0
7.75,9.25,0.9976805337061886,0.4190981432360743,1.0069005931949755,312.48241156692865,438.0,17.0
8.25,8.75,0.9967837150791177,0.4177718832891246,1.0072507493463063,312.2588855182979,439.0,17.0
7.25,10.0,0.9984557665835263,0.41644562334217505,1.0068357331628657,312.5263964950257,440.0,17.25
8.75,8.0,0.995151235805105,0.4151193633952255,1.0072476097221794,312.6074674534677,441.0,16.75
7.75,9.5,0.9979718187730873,0.4151193633952255,1.007015200027304,312.43010709253406,441.0,17.25
8.5,8.5,0.9962185237785686,0.4137931034482759,1.0073599082689466,312.08183005185697,442.0,17.0
8.0,9.25,0.9976882456732992,0.4137931034482759,1.007087283349177,312.48482702357956,442.0,17.25
8.25,9.0,0.9972487323063061,0.4137931034482759,1.0072602057957787,312.34716753019075,442.0,17.25
9.0,8.0,0.9951534946005076,0.41246684350132623,1.0073610787821459,312.6081770102515,443.0,17.0
7.5,9.75,0.9982076998051821,0.41246684350132623,1.006979646334036,312.4265658834047,443.0,17.25
8.75,8.25,0.995698115223249,0.4098143236074271,1.007393164453962,312.46940941940903,445.0,17.0
8.0,9.5,0.997979530740198,0.4098143236074271,1.007201834708877,312.4325214399785,445.0,17.5
8.5,8.75,0.9967845489912556,0.4084880636604774,1.0073756042569233,312.25914675498433,446.0,17.25
7.75,9.75,0.9982122122111617,0.4084880636604774,1.0071856506688794,312.4279782102224,446.0,17.5
9.0,8.25,0.9957003740186515,0.40716180371352784,1.0075065707031556,312.4701182732822,447.0,17.25
9.25,8.0,0.9951545789535488,0.40716180371352784,1.0074797938487614,312.6085176387367,447.0,17.25
7.5,10.0,0.9984636959237297,0.40716180371352784,1.0071070656004368,312.5288784558729,447.0,17.5
8.25,9.25,0.997701559751587,0.40583554376657827,1.0072318741982786,312.4889971112485,448.0,17.5
8.5,9.0,0.997249566218444,0.4045092838196287,1.007385002591298,312.347428718885,449.0,17.5
9.5,8.0,0.9951554052748591,0.403183023872679,1.0075886157671567,312.60877721155623,450.0,17.5
7.75,10.0,0.9984682716437884,0.403183023872679,1.0073190248593942,312.53031070089486,450.0,17.75
8.0,9.75,0.9982199241782723,0.403183023872679,1.0073783123638222,312.43039195978685,450.0,17.75
8.75,8.5,0.9962201074053997,0.40185676392572944,1.0075043627455986,312.08232614899606,451.0,17.25
9.25,8.25,0.9957014583716927,0.40185676392572944,1.0076272497881318,312.4704585643294,451.0,17.5
8.25,9.5,0.9979928448184857,0.40185676392572944,1.0073463817555846,312.43668961269344,451.0,17.75
9.0,8.5,0.9962226978950809,0.3978779840848806,1.0076173744566312,312.0831376624754,454.0,17.5
8.0,10.0,0.998475983610899,0.3978779840848806,1.007511636320548,312.5327246218432,454.0,18.0
8.75,8.75,0.9967861326180868,0.39655172413793105,1.0075220042757733,312.2596428521235,455.0,17.5
8.5,9.25,0.9977026091632957,0.39655172413793105,1.0073584231419843,312.48932579632395,455.0,17.75
9.5,8.25,0.9957022846930031,0.3952254641909815,1.007736011661976,312.47071788000744,456.0,17.75
9.75,8.0,0.9951556989127422,0.3952254641909815,1.007661423257693,312.6088694522044,456.0,17.75
8.25,9.75,0.9982332382565601,0.3952254641909815,1.0075228222514379,312.43455910031093,456.0,18.0
8.75,9.0,0.9972511498452751,0.3925729442970822,1.0075333608513057,312.3479247248854,458.0,17.75
9.0,8.75,0.996788723107768,0.3925729442970822,1.0076369793008586,312.2604543656028,458.0,17.75
9.25,8.5,0.996223782248122,0.3925729442970822,1.007740018146215,312.0834773538919,458.0,17.75
8.5,9.5,0.9979938942301944,0.3925729442970822,1.0074769433436237,312.4370181468327,458.0,18.0
8.25,10.0,0.9984892976891868,0.389920424403183,1.0076581314092083,312.5368920582477,460.0,18.25
9.0,9.0,0.9972537403349564,0.3885941644562334,1.0076482823380708,312.3487360892805,461.0,18.0
9.25,8.75,0.9967905092249412,0.38726790450928383,1.0077608736515868,312.2610138961705,462.0,18.0
9.75,8.25,0.9957025783308862,0.38726790450928383,1.0078087790178971,312.4708100292789,462.0,18.0
9.5,8.5,0.9962246085694324,0.38594164456233426,1.0078487224726087,312.08373621262683,463.0,18.0
10.0,8.0,0.9951566058873441,0.38594164456233426,1.0077437649004009,312.6091543606918,463.0,18.0
8.75,9.25,0.9977041927901269,0.3846153846153846,1.0075067142916154,312.4898218023244,464.0,18.0
8.5,9.75,0.9982342876682689,0.3846153846153846,1.0076533522100763,312.4348875530933,464.0,18.25
9.25,9.0,0.9972555264521296,0.383289124668435,1.007774145390116,312.349295517056,465.0,18.25
8.75,9.5,0.9979954778570256,0.38063660477453576,1.0076272158255724,312.4375139250613,467.0,18.25
9.0,9.25,0.9977067832798081,0.38063660477453576,1.0076215838297693,312.4906331667195,467.0,18.25
9.5,8.75,0.9967913355462514,0.38063660477453576,1.0078695163540567,312.26127275490535,467.0,18.25
8.5,10.0,0.9984903471008955,0.3793103448275862,1.0077886278884518,312.53722053435126,468.0,18.5
9.75,8.5,0.9962249022073155,0.3779840848806366,1.0079214513555659,312.083828199521,469.0,18.25
10.0,8.25,0.9957034853054881,0.3779840848806366,1.0078910751856038,312.47109465552643,469.0,18.25
9.0,9.5,0.9979980683467068,0.37665782493368705,1.0077420514637125,312.43832491686817,470.0,18.5
9.5,9.0,0.9972563527734398,0.37665782493368705,1.0078827375198796,312.34955432823557,470.0,18.5
9.25,9.25,0.997708622758297,0.37533156498673736,1.0077473362331402,312.49120930773336,471.0,18.5
8.75,9.75,0.9982358712951,0.3726790450928382,1.0078056126144725,312.4353832085492,473.0,18.5
9.75,8.75,0.9967916291841346,0.37135278514588854,1.0079442313353821,312.2613647417995,474.0,18.5
9.25,9.5,0.9979999078251958,0.37135278514588854,1.0078677668754046,312.4389007933113,474.0,18.75
10.0,8.5,0.9962258507526117,0.3687002652519894,1.0080036620197388,312.08412534692883,476.0,18.5
9.0,9.75,0.9982384617847812,0.3687002652519894,1.0079204201341927,312.436193999525,476.0,18.75
9.5,9.25,0.9977094490796075,0.3687002652519894,1.0078579046890288,312.49146811891296,476.0,18.75
8.75,10.0,0.9984919307277267,0.36737400530503983,1.0079428730674094,312.5377162250003,477.0,18.75
9.75,9.0,0.9972566464113231,0.36737400530503983,1.0079614704834874,312.34964629823077,477.0,18.75
9.5,9.5,0.998000734146506,0.3647214854111406,1.0079783029014064,312.43915948564165,479.0,19.0
9.0,10.0,0.9984945212174079,0.363395225464191,1.008057650910186,312.5385270735449,480.0,19.0
9.25,9.75,0.99824030126327,0.363395225464191,1.0080461049410807,312.4367697333602,480.0,19.0
10.0,8.75,0.9967925777294308,0.3620689655172413,1.008026395386235,312.2616618892073,481.0,18.75
9.75,9.25,0.9977097427174905,0.3594164456233422,1.0079366020184737,312.4915600889081,483.0,19.0
10.0,9.0,0.9972575949566193,0.3580901856763926,1.00804562265646,312.3499433910492,484.0,19.0
9.25,10.0,0.9984963606958968,0.3580901856763926,1.008187351099199,312.539102848259,484.0,19.25
9.5,9.75,0.9982411275845806,0.35543766578249336,1.0081566141985698,312.4370283616291,486.0,19.25
9.75,9.5,0.9980010277843891,0.35543766578249336,1.0080590020537423,312.4392514134031,486.0,19.25
10.0,9.25,0.9977106912627867,0.35013262599469497,1.0080247670400326,312.4918571817265,490.0,19.25
9.5,10.0,0.9984971870172071,0.35013262599469497,1.0082978320160554,312.5393614948913,490.0,19.5
9.75,9.75,0.9982414212224635,0.34615384615384615,1.0082393182449667,312.4371202666258,493.0,19.5
10.0,9.5,0.9980019763296855,0.34615384615384615,1.0081471411796983,312.439548369793,493.0,19.5
9.75,10.0,0.9984974806550903,0.34084880636604775,1.0083825387632053,312.5394534064136,497.0,19.75
10.0,9.75,0.9982423697677599,0.33687002652519893,1.0083274359728387,312.4374171494785,500.0,19.75
10.0,10.0,0.9984984292003866,0.33156498673740054,1.0084706338501752,312.53975031034594,504.0,20.0
