ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
8.25,8.25,0.9956574744357154,0.4164926931106472,1.0081379700873303,196.74652605067146,559.0
8.25,8.5,0.9961843955617427,0.4112734864300627,1.0082420399256646,196.53073814929596,564.0
8.25,8.75,0.9967453301515408,0.40501043841336115,1.0082669141875709,196.5160855408258,570.0
8.25,9.0,0.9972089239914599,0.40083507306889354,1.0082738205106978,196.47535005477957,574.0
8.25,9.25,0.9976570281778926,0.394572025052192,1.008243817463625,196.4835802341351,580.0
8.25,9.5,0.9979539902864312,0.3914405010438413,1.0083575748321438,196.37706323461546,583.0
8.25,9.75,0.9982026662983979,0.3851774530271399,1.0085332665529747,196.3958452740901,589.0
8.25,10.0,0.9984616972631488,0.3799582463465553,1.0086715830123087,196.45545555620785,594.0
8.5,0.0,0.24312111439019332,0.9248434237995825,1.0125735796829087,188.20112531973513,72.0
8.5,0.25,0.34701603578482304,0.8956158663883089,1.0380305297975934,201.23968113861028,100.0
8.5,0.5,0.44187165111963084,0.8569937369519833,1.0336104297132676,204.9002722865146,137.0
8.5,0.75,0.5255800383065327,0.8319415448851775,1.0271179288202852,207.11916047177857,161.0
8.5,1.0,0.5979773422865472,0.7995824634655533,1.0220257016122896,209.94129690104714,192.0
8.5,1.25,0.6594546247497218,0.7724425887265136,1.0220571513705685,208.87033389139012,218.0
8.5,1.5,0.7129364468212406,0.7473903966597077,1.0207541366243662,209.21517764385402,242.0
8.5,1.75,0.7594870772296377,0.7233820459290188,1.0197676083757095,205.8744845423854,265.0
8.5,2.0,0.798798983719452,0.7066805845511482,1.0195726075460307,204.27620988616172,281.0
8.5,2.25,0.8321142412543422,0.674321503131524,1.0186570817003016,201.9833233402309,312.0
8.5,2.5,0.8599142597225907,0.6534446764091858,1.0173655231240717,201.56027741908014,332.0
8.5,2.75,0.8824727108783552,0.639874739039666,1.016914183211824,200.2050499201982,345.0
8.5,3.0,0.9019329352931916,0.6189979123173277,1.0152391918938775,199.42522836044762,365.0
8.5,3.25,0.9178328550824532,0.6106471816283925,1.0142106219270977,199.3040466134253,373.0
8.5,3.5,0.931036224103698,0.5929018789144049,1.0131557041426027,198.74288458151273,390.0
8.5,3.75,0.9413454603761483,0.5793319415448852,1.012438182313044,198.69909845949195,403.0
8.5,4.0,0.9504020810851311,0.5688935281837161,1.0115680519161667,198.5351812556568,413.0
8.5,4.25,0.9576021898667355,0.5532359081419624,1.0111718997212047,198.28731959924946,428.0
8.5,4.5,0.963517525866346,0.534446764091858,1.0108445901940224,198.17268430978538,446.0
8.5,4.75,0.9684926596169018,0.5219206680584552,1.0107304615699468,198.07526559674642,458.0
8.5,5.0,0.9730619607295732,0.5156576200417536,1.0100151888848725,197.91101768392747,464.0
