ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
6.25,7.0,0.983632853162599,0.18065991506043777,0.9457099523619944,176.62184090541177,7524.0,13.25
5.25,9.5,0.9872272062923504,0.18044212131111836,0.9443457168338686,180.64857101229472,7526.0,14.75
6.0,7.5,0.9850073490288791,0.18033322443645872,0.9452514923203211,178.94026980001178,7527.0,13.5
5.75,8.0,0.985679381527378,0.18022432756179896,0.9451543610494486,180.12296145384298,7528.0,13.75
6.75,6.5,0.9823458254484898,0.1801154306871393,0.9459700241429658,174.34780279495118,7529.0,13.25
6.5,6.75,0.9829828038255588,0.1798976369378199,0.9459155420304612,174.3957406839463,7531.0,13.25
5.25,9.75,0.987517902433001,0.17978874006316015,0.9443385213589627,180.38413336751506,7532.0,15.0
7.25,6.25,0.9815291287031395,0.1796798431885005,0.9462463872729983,171.82069635954082,7533.0,13.5
5.5,8.75,0.9865905959685802,0.17935315256452145,0.944773394420582,180.11638122857144,7536.0,14.25
5.75,8.25,0.9861615396194259,0.1792442556898617,0.9451509163219324,179.65875294232796,7537.0,14.0
6.25,7.25,0.9845298850993562,0.17902646194054228,0.9455144499758324,175.93968391266526,7539.0,13.5
6.0,7.75,0.98558337986474,0.17891756506588263,0.9452423062017058,178.2914442475685,7540.0,13.75
5.25,10.0,0.9877191933625318,0.17891756506588263,0.9443418064526746,180.2438804830747,7540.0,15.25
7.75,6.0,0.9804528670325899,0.17880866819122287,0.9465748580271747,169.6392465651422,7541.0,13.75
7.5,6.25,0.9817342485992777,0.17837308069258417,0.9462653340993034,169.5798232044041,7545.0,13.75
5.75,8.5,0.9866524072118859,0.17837308069258417,0.9450655899895044,179.29517913946714,7545.0,14.25
5.5,9.0,0.9869948770604214,0.17815528694326477,0.9447486432042947,179.90332777117746,7547.0,14.5
7.0,6.5,0.9826479147251213,0.178046390068605,0.9459783041836639,172.8000249002905,7548.0,13.5
6.0,8.0,0.9861076818496609,0.1776108025699662,0.9452299473736161,177.83918961168405,7552.0,14.0
6.75,6.75,0.9833984319348131,0.17750190569530655,0.9458792234792094,173.5425178827161,7553.0,13.5
6.5,7.0,0.9839810157125167,0.1773930088206469,0.9457517455151633,175.07120580383938,7554.0,13.5
6.25,7.5,0.9854104524465301,0.17728411194598714,0.9453181419615982,175.59244348563257,7555.0,13.75
5.5,9.25,0.9874176670075836,0.1771752150713275,0.9446551345461994,179.63357057147743,7556.0,14.75
5.75,8.75,0.9870875368749602,0.17673962757268868,0.9449542543839288,178.67553580855198,7560.0,14.5
8.0,6.0,0.9806627835633019,0.17663073069802893,0.9465896610883818,168.55406789934517,7561.0,14.0
7.25,6.5,0.9829388648561087,0.17652183382336928,0.945957967597409,171.46058806150293,7562.0,13.75
6.0,8.25,0.9865921977508613,0.17641293694870952,0.9452253593555929,177.35129790138674,7563.0,14.25
5.5,9.5,0.9877947883787208,0.17630404007404987,0.94456111525421,179.2327398822886,7564.0,15.0
7.75,6.25,0.9819804480795177,0.17619514319939023,0.9462710497199227,168.66312226321384,7565.0,14.0
6.25,7.75,0.9859868338137822,0.17586845257541106,0.9453130631805123,174.9692086532131,7568.0,14.0
6.5,7.25,0.9848781625581721,0.17565065882609165,0.9455612764459289,174.3492525446194,7570.0,13.75
6.0,8.5,0.9870916199708509,0.175541761951432,0.9451318934999079,176.99981053510493,7571.0,14.5
5.5,9.75,0.9880854876841949,0.175541761951432,0.9445541504112049,178.90653252591633,7571.0,15.25
7.0,6.75,0.9837067740380228,0.17543286507677225,0.9458859416321501,172.0083066096561,7572.0,13.75
5.75,9.0,0.9875115864039139,0.17543286507677225,0.9449103391325238,178.4602479151521,7572.0,14.75
7.5,6.5,0.9831544095482111,0.17521507132745295,0.945973760738711,169.23406282489907,7574.0,14.0
8.25,6.0,0.9807694226609704,0.17521507132745295,0.946621394334019,167.77898722275395,7574.0,14.25
6.75,7.0,0.9843978384667607,0.17499727757813355,0.9457143955865774,174.21217267898757,7576.0,13.75
5.5,10.0,0.9882871827833773,0.17467058695415438,0.9445573401227054,178.7804374983444,7579.0,15.5
6.25,8.0,0.9865120419223335,0.17456169007949474,0.9453003023771988,174.4788793544892,7580.0,14.25
5.75,9.25,0.9879347499459371,0.17445279320483498,0.9448187540185486,178.27325590284295,7581.0,15.0
8.0,6.25,0.9821922943235775,0.17401720570619628,0.9462884070210197,167.58766938912458,7585.0,14.25
6.5,7.5,0.9857584764247657,0.17390830883153652,0.9453723954958664,173.95025719100994,7586.0,14.0
7.25,6.75,0.9839975788973744,0.17390830883153652,0.9458665429471832,170.6360034373832,7586.0,14.0
6.0,8.75,0.9875290776109457,0.17390830883153652,0.945020614658322,176.39757966510737,7586.0,14.75
8.5,6.0,0.9809742723255109,0.1736905150822171,0.9466121792367371,167.13373229827678,7588.0,14.5
5.75,9.5,0.9883118713170742,0.17358161820755746,0.9447261724278888,177.85243775301197,7589.0,15.25
6.25,8.25,0.9869966359894963,0.17336382445823806,0.9453023446278341,174.01104214352807,7591.0,14.5
6.75,7.25,0.9853102271464977,0.173037133834259,0.9455117545313636,173.5010295482788,7594.0,14.0
7.75,6.5,0.9833994176165042,0.173037133834259,0.9459827247087909,168.31569122689888,7594.0,14.25
7.0,7.0,0.9847116342440908,0.17271044321027984,0.9457171079302995,172.6334985781847,7597.0,14.0
5.75,9.75,0.9886025706225483,0.17271044321027984,0.9447214039135188,177.53179990906202,7597.0,15.5
7.5,6.75,0.9842121375813694,0.1726015463356202,0.9458896969898195,168.42260195436864,7598.0,14.25
8.25,6.25,0.982309004886272,0.1726015463356202,0.9463127421578708,166.82443225400775,7598.0,14.5
6.0,9.0,0.9879531271398994,0.1726015463356202,0.9449766932606375,176.18879967888859,7598.0,15.0
6.5,7.75,0.9863355028113244,0.17249264946096043,0.9453671174250509,173.35413946392538,7599.0,14.25
6.25,8.5,0.9874962654584958,0.17249264946096043,0.9452133245127884,173.6791305652619,7599.0,14.75
8.75,6.0,0.9811372781582387,0.17205706196232173,0.9466034804828518,166.31780078803502,7603.0,14.75
5.75,10.0,0.9888042657217309,0.17183926821300233,0.9447245570499258,177.40797737142623,7605.0,15.75
6.0,9.25,0.9883765985347834,0.17162147446368292,0.944889280125159,176.0063087043649,7607.0,15.25
6.75,7.5,0.9861904418386348,0.1711858869650441,0.9453231009602954,173.10680800019068,7611.0,14.25
7.25,7.0,0.9850035800431753,0.1711858869650441,0.9456966972605267,171.2526565558612,7611.0,14.25
6.5,8.0,0.9868616007428649,0.1711858869650441,0.9453534846817805,172.87398034813663,7611.0,14.5
8.5,6.25,0.9825140463383569,0.17107699009038435,0.9463056852174769,166.18770931533865,7612.0,14.75
8.0,6.5,0.9836122578866181,0.17085919634106506,0.9459991380877498,167.24519927315663,7614.0,14.5
6.25,8.75,0.987933807357213,0.17085919634106506,0.9451029928008123,173.06151489228358,7614.0,15.0
9.0,6.0,0.9813667753166802,0.1707502994664053,0.9465685215373514,165.9564222719038,7615.0,15.0
6.0,9.5,0.9887537338470825,0.1707502994664053,0.9447954666010726,175.5564947313739,7615.0,15.5
7.0,7.25,0.9856271190618541,0.17064140259174565,0.9455113307439466,171.92931759238425,7616.0,14.25
7.75,6.75,0.9844568719054665,0.17042360884242624,0.9458977006646789,167.47725432774985,7618.0,14.5
7.5,7.0,0.9852201603621236,0.16987912446912778,0.9457156762127198,168.95675840445296,7623.0,14.5
