ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
3.0,2.75,0.8673673636098772,0.3342045083306109,0.9602865172464673,220.063515730567,6114.0
3.0,3.0,0.8875395042837703,0.3169988021343787,0.9569425812725946,218.38646176646762,6272.0
3.0,3.25,0.9029929505785833,0.3022977240553196,0.9547903849919133,217.4728275744969,6407.0
3.0,3.5,0.9159225648050126,0.2874877491016008,0.9523743357662483,215.60949267099454,6543.0
3.0,3.75,0.9259820473730861,0.276271371011652,0.9511121760440093,213.32279102844367,6646.0
3.0,4.0,0.9342374812115385,0.26679734291625834,0.9496910663919551,212.41170990972532,6733.0
3.0,4.25,0.941457194549212,0.2600457366873571,0.9479529105876807,212.45479173270476,6795.0
3.0,4.5,0.9468392256851038,0.2552542742023304,0.9469876160448844,211.47684724817077,6839.0
3.0,4.75,0.9514774938748972,0.2499183273440052,0.946011110311261,211.00308977143817,6888.0
3.0,5.0,0.9548661622225897,0.2453446586082979,0.9453560666555907,210.65111548732108,6930.0
3.0,5.25,0.9580351375042273,0.2426222367418055,0.9444587499314755,209.63598489979353,6955.0
3.0,5.5,0.9600611231995183,0.23946422737667428,0.944534655522668,209.22361246523192,6984.0
3.0,5.75,0.962123544483735,0.2361973211368834,0.9440873706265727,207.93978472715258,7014.0
3.0,6.0,0.9639201002507914,0.23423717739300887,0.9437432738443506,207.82594536555945,7032.0
3.0,6.25,0.9653554941942191,0.23282151802243278,0.9434152027036478,206.8560606205554,7045.0
3.0,6.5,0.9666583232397942,0.2309702711532179,0.9431463732364185,206.73411061434706,7062.0
3.0,6.75,0.9676837136762576,0.22922792115866275,0.9430064460362568,206.092839062826,7078.0
3.0,7.0,0.9686442683518809,0.22715888054012845,0.9427934861562266,205.707786173765,7097.0
3.0,7.25,0.9695035516508963,0.22628770554285094,0.9425788653821563,205.12607327312858,7105.0
3.0,7.5,0.9703585545284809,0.2247631492976152,0.9423438944135976,204.96908385239183,7119.0
3.0,7.75,0.9708893968423602,0.22378307742567793,0.9423305895113759,204.6258965130438,7128.0
3.0,8.0,0.9713529953256332,0.22323859305237936,0.9423453712668963,204.25679886356923,7133.0
3.0,8.25,0.9718234394024873,0.22236741805510185,0.9423069222086152,203.848638651422,7141.0
3.0,8.5,0.9723041793497094,0.22182293368180328,0.942207652300925,203.61402525285064,7146.0
3.0,8.75,0.9726959609225894,0.220842861809866,0.9421244506862168,203.1014087168631,7155.0
3.0,9.0,0.973100718208841,0.21986278993792874,0.9420917202731068,203.05367742726474,7164.0
3.0,9.25,0.9735117647610663,0.21920940868997063,0.9419961914878187,203.116558947627,7170.0
3.0,9.5,0.9738757557578854,0.21844713056735277,0.9419035227065902,203.1034813422868,7177.0
3.0,9.75,0.9741698365115089,0.21822933681803336,0.9418809615544297,202.99784366667612,7179.0
3.0,10.0,0.9743652563222276,0.2174670586954155,0.941869757701692,202.9021003195517,7186.0
3.25,0.0,0.14872036070543815,0.9199607971251225,0.9029229060895659,211.8350065509339,735.0
3.25,0.25,0.24370086572875846,0.8522269410867909,0.9778277372138857,217.70830025520536,1357.0
3.25,0.5,0.3463444923764786,0.7770880975715997,0.9988308285202936,211.83625212988082,2047.0
3.25,0.75,0.4440501861654548,0.7043449852989219,1.0023641959092708,227.0585447984464,2715.0
3.25,1.0,0.5342266917731066,0.6295328324077099,0.9958145611836835,226.31505083785018,3402.0
3.25,1.25,0.6110745547502652,0.5622345638680171,0.9915038483661278,223.1722339362109,4020.0
3.25,1.5,0.6776145081773329,0.5051726015463356,0.9848128774172483,226.7837187900464,4544.0
3.25,1.75,0.7329366499159475,0.45900032669062396,0.9788806553903857,222.18898751952975,4968.0
3.25,2.0,0.7786326781154771,0.41761951431993904,0.9735901430208974,218.8162216295082,5348.0
3.25,2.25,0.8158413377994542,0.38309920505281503,0.9684206165339854,215.92326235181386,5665.0
3.25,2.5,0.8456690419553201,0.35282587389741915,0.9643260358924722,217.56471242065308,5943.0
3.25,2.75,0.8697760583568427,0.3316998802134379,0.9608500996327075,215.38979536799857,6137.0
3.25,3.0,0.8901088933855849,0.31438527714254605,0.9574368180705295,213.75710735495247,6296.0
3.25,3.25,0.9057049427918293,0.2993575084395078,0.9552047293455797,212.80316709198567,6434.0
3.25,3.5,0.9186578067076411,0.2844386366111292,0.9528295831620637,211.0061299570431,6571.0
3.25,3.75,0.9288047823764064,0.2731133616465208,0.9515139443433035,208.8257274902393,6675.0
3.25,4.0,0.9370962566857983,0.26353043667646736,0.950095410079087,207.90167601031453,6763.0
3.25,4.25,0.944364157879734,0.25666993357290646,0.9483372784885232,207.77172509457583,6826.0
3.25,4.5,0.9497667004590864,0.25187847108787975,0.9473799157428532,206.8416832470698,6870.0
3.25,4.75,0.9544151147827056,0.24643362735489494,0.9464131239545883,206.41131891342107,6920.0
3.25,5.0,0.9578113026983196,0.24185995861918763,0.9457629255994949,206.09297568900467,6962.0
3.25,5.25,0.9609960365773544,0.23913753675269522,0.9448625300420539,205.11095256080893,6987.0
3.25,5.5,0.9630285461468252,0.2357617336382446,0.9449291142992764,204.542769673227,7018.0
3.25,5.75,0.9650864671224162,0.23216813677447456,0.9444887341627985,203.1108087395443,7051.0
3.25,6.0,0.966886984268871,0.23020799303060002,0.9441457239472614,203.01211372314617,7069.0
3.25,6.25,0.9683284506125859,0.2286834367853643,0.9438258372982701,201.8937162287453,7083.0
3.25,6.5,0.9696486508363183,0.22650549929217034,0.9435490921101911,201.76415672931023,7103.0
3.25,6.75,0.9706761708771262,0.2247631492976152,0.9434231201256675,201.16071239219986,7119.0
3.25,7.0,0.9716381989919131,0.22258521180442126,0.943215255580649,200.77440595810492,7139.0
3.25,7.25,0.9724989171394594,0.22160513993248399,0.9430041030244543,200.225704992732,7148.0
3.25,7.5,0.973358121925042,0.22008058368724814,0.9427711954520747,200.03470141926567,7162.0
3.25,7.75,0.9738893253800914,0.21899161494065122,0.9427619046812906,199.71152118899266,7172.0
3.25,8.0,0.974360149912332,0.21844713056735277,0.9427740161067325,199.3643045139156,7177.0
3.25,8.25,0.9748307745295637,0.21757595557007514,0.9427464789367099,198.97033077966228,7185.0
3.25,8.5,0.9753090148897622,0.21692257432211692,0.9426494920077931,198.6443401439663,7191.0
3.25,8.75,0.9757009926919399,0.21583360557552,0.9425684588882408,198.1598876476356,7201.0
3.25,9.0,0.9761067729044235,0.21485353370358273,0.9425369384561091,198.11679627706152,7210.0
3.25,9.25,0.9765186408288544,0.21409125558096487,0.9424448472400204,198.16040784808877,7217.0
3.25,9.5,0.9768926770331383,0.2133289774583469,0.9423517495111349,198.15183792280166,7224.0
